id,tenderID,dateModified,cpv,label,text_raw,text
b1f78868a68f4448b2e22f812c84d0d5,UA-2015-11-23-000172-b,2015-11-27T10:00:38.955136+02:00,22200000-2,other,"періодичне видання ""позакласний час"" періодичне видання ""позакласний час"" періодичне видання ""Позакласний час"" видавництво ТОВ ""Редакція газети позакласний час"" індекс 40665, передплата на 2016 рік 22200000-2 CPV Газети, щоденні та періодичні видання і журнали  58.14.19 ДКПП",періодичне видання позакласний час періодичне видання позакласний час періодичне видання позакласний час видавництво тов редакція газети позакласний час індекс <NUM> передплата на <NUM> рік <ID> - <NUM> cpv газети щоденні та періодичні видання і журнали <DATE> дкпп
a1667e73b9974df4969171cdaa362e88,UA-2015-11-24-000099-a,2015-11-27T10:00:50.711686+02:00,33692500-2,medicine,"септанест з адреналіном 1/100000-1,7мл Septanest (cептанест з адреналіном 1/100000 розчин для інєкцій по 1.7мл у картріджі (по 10 картріджів у блістері, по 5 блістерів у коробці)) Виробник Франція Septanest (cептанест з адреналіном 1/100000 розчин для інєкцій по 1.7мл у картріджі (по 10 картріджів у блістері, по 5 блістерів у коробці)) Виробник Франція 33692500-2 CPV Розчини для ін'єкцій  21.2 ДКПП",септанест з адреналіном <NUM> <NUM> - <NUM> 7мл septanest cептанест з адреналіном <NUM> <NUM> розчин для інєкцій по <NUM> 7мл у картріджі по <NUM> картріджів у блістері по <NUM> блістерів у коробці виробник франція septanest cептанест з адреналіном <NUM> <NUM> розчин для інєкцій по <NUM> 7мл у картріджі по <NUM> картріджів у блістері по <NUM> блістерів у коробці виробник франція <ID> - <NUM> cpv розчини для ін єкцій <NUM> дкпп
d6c12c8823154072929c6ae37fc677b6,UA-2015-11-23-000030-a,2015-11-27T10:00:59.889774+02:00,50330000-7,repair,"Послуги з технічного обслуговування вузлів обліку теплової енергії на об'єктах Технічне обслуговування обладнання вузлів обліку теплової енергії 

	1.Перевірка функціонування електронної схеми та індикації дисплею тепло обчислювача;		
2	Контроль вихідного сигналу витратомірів та синхронності їх роботи в комплекті з тепло обчислювачем;		
3	Тестування вихідних характеристик термоперетворювачів опору;		
4	Контроль стану кабельної мережі та мережі живлення;		
5	Проведення аналізу роботи системи обліку і розробка заходів з енергозбереження;		
6	Перевірка герметичності різьбових та фланцевих з'єднань вузла обліку та герметизація з'єднань;		
7	Зняття показів тепло лічильника;		
8	Обробка результатів даних на ПЕОМ і видача звітних документів;		
9	Здача звітних документів теплопостачаючій організації;		
10	Витратні матеріали для обслуговування;		
11	Перевірка функціонування електронної схеми та індикації дисплею тепло обчислювача;		
12	Контроль вихідного сигналу витратомірів та синхронності їх роботи в комплекті з тепло обчислювачем.		
 обслуговування - до кінця 2015 року по всім будовам лікарняного закладу.( п'ять будівель) Технічне обслуговування обладнання вузлів обліку теплової енергії 

	1.Перевірка функціонування електронної схеми та індикації дисплею тепло обчислювача;		
2	Контроль вихідного сигналу витратомірів та синхронності їх роботи в комплекті з тепло обчислювачем;		
3	Тестування вихідних характеристик термоперетворювачів опору;		
4	Контроль стану кабельної мережі та мережі живлення;		
5	Проведення аналізу роботи системи обліку і розробка заходів з енергозбереження;		
6	Перевірка герметичності різьбових та фланцевих з'єднань вузла обліку та герметизація з'єднань;		
7	Зняття показів тепло лічильника;		
8	Обробка результатів даних на ПЕОМ і видача звітних документів;		
9	Здача звітних документів теплопостачаючій організації;		
10	Витратні матеріали для обслуговування;		
11	Перевірка функціонування електронної схеми та індикації дисплею тепло обчислювача;		
12	Контроль вихідного сигналу витратомірів та синхронності їх роботи в комплекті з тепло обчислювачем.		
; обслуговування - до кінця 2015 року по всім будовам лікарняного закладу.( п'ять будівель) 50330000-7 CPV Послуги з технічного обслуговування телекомунікаційного устаткування  33.12.29 ДКПП",послуги з технічного обслуговування вузлів обліку теплової енергії на об єктах технічне обслуговування обладнання вузлів обліку теплової енергії <NUM> перевірка функціонування електронної схеми та індикації дисплею тепло обчислювача <NUM> контроль вихідного сигналу витратомірів та синхронності їх роботи в комплекті з тепло обчислювачем <NUM> тестування вихідних характеристик термоперетворювачів опору <NUM> контроль стану кабельної мережі та мережі живлення <NUM> проведення аналізу роботи системи обліку і розробка заходів з енергозбереження <NUM> перевірка герметичності різьбових та фланцевих з єднань вузла обліку та герметизація з єднань <NUM> зняття показів тепло лічильника <NUM> обробка результатів даних на пеом і видача звітних документів <NUM> здача звітних документів теплопостачаючій організації <NUM> витратні матеріали для обслуговування <NUM> перевірка функціонування електронної схеми та індикації дисплею тепло обчислювача <NUM> контроль вихідного сигналу витратомірів та синхронності їх роботи в комплекті з тепло обчислювачем обслуговування - до кінця <NUM> року по всім будовам лікарняного закладу п ять будівель технічне обслуговування обладнання вузлів обліку теплової енергії <NUM> перевірка функціонування електронної схеми та індикації дисплею тепло обчислювача <NUM> контроль вихідного сигналу витратомірів та синхронності їх роботи в комплекті з тепло обчислювачем <NUM> тестування вихідних характеристик термоперетворювачів опору <NUM> контроль стану кабельної мережі та мережі живлення <NUM> проведення аналізу роботи системи обліку і розробка заходів з енергозбереження <NUM> перевірка герметичності різьбових та фланцевих з єднань вузла обліку та герметизація з єднань <NUM> зняття показів тепло лічильника <NUM> обробка результатів даних на пеом і видача звітних документів <NUM> здача звітних документів теплопостачаючій організації <NUM> витратні матеріали для обслуговування <NUM> перевірка функціонування електронної схеми та індикації дисплею тепло обчислювача <NUM> контроль вихідного сигналу витратомірів та синхронності їх роботи в комплекті з тепло обчислювачем обслуговування - до кінця <NUM> року по всім будовам лікарняного закладу п ять будівель <ID> - <NUM> cpv послуги з технічного обслуговування телекомунікаційного устаткування <DATE> дкпп
9d43f1b3e6f1409581bd716d96857b11,UA-2015-11-25-000030-a,2015-11-27T10:01:16.738258+02:00,30192700-8,office,"Карандаш Optima 15512 Карандаш графитовый НВ без ластика Optima О15512 Карандаш графитовый НВ без ластика Optima О15512,трехгранный,корпус ""серебро"", черное дерево 30192700-8 CPV Товари канцелярські  17.23 ДКПП",карандаш optima <NUM> карандаш графитовый нв без ластика optima о15512 карандаш графитовый нв без ластика optima о15512 трехгранный корпус серебро черное дерево <ID> - <NUM> cpv товари канцелярські <NUM> дкпп
aa5e7e77599842c29e854d599aec538e,UA-2015-11-24-000014,2015-11-27T10:05:00.676679+02:00,30000000-9,office,"Копір-принтер-сканер SHARP MX-B200 Копір-принтер-сканер SHARP MX-B200 - цифровое МФУ формата А4.

Контактна особа - Данило Владислав Володимирович -т.0503720477 Копір-принтер-сканер SHARP MX-B200 30000000-9 CPV Техніка, устаткування та приладдя офісне та комп'ютерне 26 ДКПП",копір-принтер-сканер sharp mx-b200 копір-принтер-сканер sharp mx-b200 - цифровое мфу формата а4 контактна особа - данило владислав володимирович -т <ID> копір-принтер-сканер sharp mx-b200 <ID> - <NUM> cpv техніка устаткування та приладдя офісне та комп ютерне <NUM> дкпп
d0a62d036ac2486fad890c47a17b2eab,UA-2015-11-17-000029,2015-11-27T11:00:04.217704+02:00,16600000-1,other,"Техническое обслуживание лесопарковой техники Техническое обслуживание лесопарковой техники Ремонт бензопилы Байкал ,Сургут  16600000-1 CPV Машини сільськогосподарські та лісогосподарські спеціальної призначеності 33.19 ДКПП Сервисное обслуживание лесопарковой техники (триммера ,газонокосилки,бензопилы,райдер Стига, кусторез) 16600000-1 CPV Машини сільськогосподарські та лісогосподарські спеціальної призначеності 02.4 ДКПП",техническое обслуживание лесопарковой техники техническое обслуживание лесопарковой техники ремонт бензопилы байкал сургут <ID> - <NUM> cpv машини сільськогосподарські та лісогосподарські спеціальної призначеності <NUM> дкпп сервисное обслуживание лесопарковой техники триммера газонокосилки бензопилы райдер стига кусторез <ID> - <NUM> cpv машини сільськогосподарські та лісогосподарські спеціальної призначеності <NUM> дкпп
62956c02b6de4d1e9693a2755ba6d318,UA-2015-11-19-000060,2015-11-27T11:54:00.323280+02:00,30213100-6,office,"Ноутбук Ноутбук Acer Aspire E15 15.6'' Intel Celeron;
 Ноутбук 30213100-6 CPV Комп'ютери портативні 26.20.11-00.00 ДКПП",ноутбук ноутбук acer aspire e15 <NUM> intel celeron ноутбук <ID> - <NUM> cpv комп ютери портативні <DATE> - <NUM> дкпп
a6834a0354754d0db657077de3b772a1,UA-2015-11-23-000151-a,2015-11-27T12:00:07.800051+02:00,22200000-2,other,"Періодичне видання ""Консультант кадровика"" Періодичне видання ""Консультант кадровика"" Періодичне видання ""Консультант кадровика""  видавництво ТОВ""Професійні видання"" індекс 89050, передплата на 2016 рік (12 міс) 22200000-2 CPV Газети, щоденні та періодичні видання і журнали  58.14.19-0.00 ДКПП",періодичне видання консультант кадровика періодичне видання консультант кадровика періодичне видання консультант кадровика видавництво тов професійні видання індекс <NUM> передплата на <NUM> рік <NUM> міс <ID> - <NUM> cpv газети щоденні та періодичні видання і журнали <DATE> - <NUM> дкпп
3e2b5066c7084f8fadac286365662ee1,UA-2015-11-25-000045-a,2015-11-27T12:00:26.204604+02:00,90920000-2,public_services,"Бактеріологічні дослідження об'єктівзовнішнього середовища (змиви, стерільність) Бактеріологічний контроль стерильності виробів медичного призначення, інструментарію після стерилізації - 3- шт.
Виявлення бактеріального забруднення середовища життєдіяльності людини методом змивів на бактерії групи кишкової палички - 5шт.
Виявлення бактеріального забруднення середовища життєдіяльності людини методом змивів на золотистий стафілокок - 5шт. Бактеріологічний контроль стерильності виробів медичного призначення, інструментарію після стерилізації - 3- шт.
Виявлення бактеріального забруднення середовища життєдіяльності людини методом змивів на бактерії групи кишкової палички - 5шт.
Виявлення бактеріального забруднення середовища життєдіяльності людини методом змивів на золотистий стафілокок - 5шт. 90920000-2 CPV Послуги санітарні, пов'язані з устаткуванням  72.11.11-00.00 ДКПП",бактеріологічні дослідження об єктівзовнішнього середовища змиви стерільність бактеріологічний контроль стерильності виробів медичного призначення інструментарію після стерилізації - <NUM> - шт виявлення бактеріального забруднення середовища життєдіяльності людини методом змивів на бактерії групи кишкової палички - 5шт виявлення бактеріального забруднення середовища життєдіяльності людини методом змивів на золотистий стафілокок - 5шт бактеріологічний контроль стерильності виробів медичного призначення інструментарію після стерилізації - <NUM> - шт виявлення бактеріального забруднення середовища життєдіяльності людини методом змивів на бактерії групи кишкової палички - 5шт виявлення бактеріального забруднення середовища життєдіяльності людини методом змивів на золотистий стафілокок - 5шт <ID> - <NUM> cpv послуги санітарні пов язані з устаткуванням <DATE> - <NUM> дкпп
7146d27856a344178e9117ce34765e92,UA-2015-11-25-000083-a,2015-11-27T12:35:00.436504+02:00,44511000-5,other,"шина для б/пили. Тільки для платників ПДВ шина 38см, 1.5; 325 Saber шина 38см, 1.5; 325 Saber 44511000-5 CPV Інструменти ручні  28.24.2 ДКПП",шина для б пили тільки для платників пдв шина 38см <NUM> <NUM> saber шина 38см <NUM> <NUM> saber <ID> - <NUM> cpv інструменти ручні <NUM> <NUM> дкпп
906f40d7eee841f88859c15a6d6319b1,UA-2015-11-24-000179-a,2015-11-27T13:00:09.391459+02:00,31510000-4,other,Лампи лампи Іскра Лампа куля Іскра PS45 230B 40Вт Е14 прозора 31510000-4 CPV Лампи розжарювання електричні  27.40.14 ДКПП Лампа стандартна Іскра А55 230B 40Вт Е27 прозора 31510000-4 CPV Лампи розжарювання електричні  27.40.14 ДКПП Лампа стандартна Іскра А55 230B 60Вт Е27 прозора 31510000-4 CPV Лампи розжарювання електричні  27.40.14 ДКПП,лампи лампи іскра лампа куля іскра ps45 230b 40вт е14 прозора <ID> - <NUM> cpv лампи розжарювання електричні <DATE> дкпп лампа стандартна іскра а55 230b 40вт е27 прозора <ID> - <NUM> cpv лампи розжарювання електричні <DATE> дкпп лампа стандартна іскра а55 230b 60вт е27 прозора <ID> - <NUM> cpv лампи розжарювання електричні <DATE> дкпп
2466a5d642ec4585b3fe3f1b092e85e4,UA-2015-11-23-000138-b,2015-11-27T13:00:12.193792+02:00,39830000-9,other,"На придбання миючих засобів та господарських товарів Пральний порошок – автомат	23 шт	210 грн
безфосфатний з мийною здатністю не меньше 70 %	
Мило господарське 200г, 72%	700 шт	2,5 грн ДСТУ-4544:2006,вироблене на основі рослинних жирів
		
Мило туалетне дитяче  70г	200 шт	1,5 грн
		
Мило рідке , 5л	30 шт	30 грн
		
Чистячий засіб для умивальників	500 шт	20 грн
1л		
Засіб для унітазів ,морська свіжість, 1л 	250 шт	20 грн
Миючий засіб для підлоги	50 шт	70 грн
 5л		
		
 Засіб « Білизна» 1л 	60 шт	4 грн
		
Спрей для миття скла 0,5л	100 шт	16 грн
Засіб для виведення плям   0,5л	25 шт	38 грн
Пакет поліетиленовий для сміття,  35л ,	1000 уп	0,02 грн
Пакет  поліетиленовий для сміття, 120л ,	100 уп	1,5 грн
Паперові рушники листові в упаковці  по 200шт.	100	10 грн
Лампи розжарювання, 40вт	50 шт	5 грн
Лампи розжарювання, 60вт	100 шт	5 грн
Лампи розжарювання, 75вт	50 шт	6 грн
 Лампи люмінесцентні  ЛД–18	100 шт	17 грн
 Лампи люмінесцентні  ЛД –36  	100 шт	17 грн
Швабра дерев’яна 	10 шт	20 грн
Віник сорго	50 шт	20 грн
		
Розетка електрична 	25 шт	25 грн
Вимикач електричний 	25 шт	25 грн
Вилка електрична 16А   	25 шт	12 грн
Ізолента 	15 шт	3,4 грн
Стартер 127В  для люмінесцентних ламп	50 шт	3,4 грн
Стартер 220В  для люмінесцентних ламп	50 шт	3,4 грн
Граблі вієрні роздвижні	5 шт	50 грн
Черенок ( держак) для лопати  дерев""яний	10 шт	10 грн
Черенок ( держак) для грабель дерев""яний	10 шт	10 грн
Лопата пластикова снігозбиральна з дерев’яним черенком	5 шт	50 грн
Мітла березова	120 шт	2,7 грн
Чистячий засіб ( порошок) для умивальників 0,4 кг	80 шт	10 грн
Відро пластикове, 8л	15 шт	25 г
Вимоги до кваліфікаціі учасників:Учасник повинен надати в електронному (сканованому )вигляді в складі своєї пропозиції наступні документи:
-Копія свідоцтва про державну реєстрацію (для юридичних осіб та субєктів підприємницької діяльності) (у разі наявності)або Виписка з Єдиного державного реєстру юридичної та фізичних осіб-підприємств із зазначенням відповідних відомостей.
-Копія довідки ЄДРПОУ (для юридичних осіб)
-Копія довідки про присвоєння і дентифікаційного коду (для фізичних осіб)
-Крпія довідки про взяття на облік платників податків
-Контактні дані компанії -учасника (з зазначенням реквізитів учасника:назви,коду ЄДРПОУ,місцезнаходження,поштової адреси,телефону,ектронної адреси,Відомості про контактну особу (П.І.Б,посада,контактний телефон)
-Копії документів що підтверджують якість товару та його походження
-Копія сировинної довідки від виробника господарчого мила
-Копія протоколу випробувань прального порошку на мийну здатність в 2015 році Пральний порошок – автомат	23 шт	210 грн
безфосфатний з мийною здатністю не меньше 70 %	
Мило господарське 200г, 72%	700 шт	2,5 грн        
ДСТУ-4544:2006
		
Мило туалетне дитяче  70г	200 шт	1,5 грн
		
Мило рідке , 5л	30 шт	30 грн
		
Чистячий засіб для умивальників	500 шт	20 грн
1л		
Засіб для унітазів ,морська свіжість, 1л 	250 шт	20 грн
Миючий засіб для підлоги	50 шт	70 грн
 5л		
		
 Засіб « Білизна» 1л 	60 шт	4 грн
		
Спрей для миття скла 0,5л	100 шт	16 грн
Засіб для виведення плям   0,5л	25 шт	38 грн
Пакет поліетиленовий для сміття,  35л ,	1000 уп	0,02 грн
Пакет  поліетиленовий для сміття, 120л ,	100 уп	1,5 грн
Паперові рушники листові в упаковці  по 200шт.	100	10 грн
Лампи розжарювання, 40вт	50 шт	5 грн
Лампи розжарювання, 60вт	100 шт	5 грн
Лампи розжарювання, 75вт	50 шт	6 грн
 Лампи люмінесцентні  ЛД–18	100 шт	17 грн
 Лампи люмінесцентні  ЛД –36  	100 шт	17 грн
Швабра дерев’яна 	10 шт	20 грн
Віник сорго	50 шт	20 грн
		
Розетка електрична 	25 шт	25 грн
Вимикач електричний 	25 шт	25 грн
Вилка електрична 16А   	25 шт	12 грн
Ізолента 	15 шт	3,4 грн
Стартер 127В  для люмінесцентних ламп	50 шт	3,4 грн
Стартер 220В  для люмінесцентних ламп	50 шт	3,4 грн
Граблі вієрні роздвижні	5 шт	50 грн
Черенок ( держак) для лопати  дерев""яний	10 шт	10 грн
Черенок ( держак) для грабель дерев""яний	10 шт	10 грн
Лопата пластикова снігозбиральна з дерев’яним черенком	5 шт	50 грн
Мітла березова	120 шт	2,7 грн
Чистячий засіб ( порошок) для умивальників 0,4 кг	80 шт	10 грн
Відро пластикове, 8л	15 шт	25 грнВимоги до кваліфікаціі учасників:Учасник повинен надати в електронному (сканованому )вигляді в складі своєї пропозиції наступні документи:
-Копія свідоцтва про державну реєстрацію (для юридичних осіб та субєктів підприємницької діяльності) (у разі наявності)або Виписка з Єдиного державного реєстру юридичної та фізичних осіб-підприємств із зазначенням відповідних відомостей.
-Копія довідки ЄДРПОУ (для юридичних осіб)
-Копія довідки про присвоєння і дентифікаційного коду (для фізичних осіб)
-Крпія довідки про взяття на облік платників податків
-Контактні дані компанії -учасника (з зазначенням реквізитів учасника:назви,коду ЄДРПОУ,місцезнаходження,поштової адреси,телефону,ектронної адреси,Відомості про контактну особу (П.І.Б,посада,контактний телефон)
-Копії документів що підтверджують якість товару та його походження
-Копія сировинної довідки від виробника господарчого мила
-Копія протоколу випробувань прального порошку на мийну здатність в 2015 році 39830000-9 CPV Засоби для чищення 20.41.32-50.00 ДКПП",на придбання миючих засобів та господарських товарів пральний порошок автомат <NUM> шт <MONEY> безфосфатний з мийною здатністю не меньше <NUM> мило господарське 200г <NUM> <NUM> шт <MONEY> дсту- <NUM> <NUM> вироблене на основі рослинних жирів мило туалетне дитяче 70г <NUM> шт <MONEY> мило рідке 5л <NUM> шт <MONEY> чистячий засіб для умивальників <NUM> шт <NUM> <MONEY> л засіб для унітазів морська свіжість 1л <NUM> шт <MONEY> миючий засіб для підлоги <NUM> шт <NUM> <MONEY> л засіб білизна 1л <NUM> шт <MONEY> спрей для миття скла <NUM> 5л <NUM> шт <MONEY> засіб для виведення плям <NUM> 5л <NUM> шт <MONEY> пакет поліетиленовий для сміття 35л <NUM> уп <MONEY> пакет поліетиленовий для сміття 120л <NUM> уп <MONEY> паперові рушники листові в упаковці по 200шт <NUM> <MONEY> лампи розжарювання 40вт <NUM> шт <MONEY> лампи розжарювання 60вт <NUM> шт <MONEY> лампи розжарювання 75вт <NUM> шт <MONEY> лампи люмінесцентні лд <NUM> <NUM> шт <MONEY> лампи люмінесцентні лд <NUM> <NUM> шт <MONEY> швабра дерев яна <NUM> шт <MONEY> віник сорго <NUM> шт <MONEY> розетка електрична <NUM> шт <MONEY> вимикач електричний <NUM> шт <MONEY> вилка електрична 16а <NUM> шт <MONEY> ізолента <NUM> шт <MONEY> стартер 127в для люмінесцентних ламп <NUM> шт <MONEY> стартер 220в для люмінесцентних ламп <NUM> шт <MONEY> граблі вієрні роздвижні <NUM> шт <MONEY> черенок держак для лопати дерев яний <NUM> шт <MONEY> черенок держак для грабель дерев яний <NUM> шт <MONEY> лопата пластикова снігозбиральна з дерев яним черенком <NUM> шт <MONEY> мітла березова <NUM> шт <MONEY> чистячий засіб порошок для умивальників <NUM> кг <NUM> шт <MONEY> відро пластикове 8л <NUM> шт <NUM> г вимоги до кваліфікаціі учасників учасник повинен надати в електронному сканованому вигляді в складі своєї пропозиції наступні документи -копія свідоцтва про державну реєстрацію для юридичних осіб та субєктів підприємницької діяльності у разі наявності або виписка з єдиного державного реєстру юридичної та фізичних осіб-підприємств із зазначенням відповідних відомостей -копія довідки єдрпоу для юридичних осіб -копія довідки про присвоєння і дентифікаційного коду для фізичних осіб -крпія довідки про взяття на облік платників податків -контактні дані компанії -учасника з зазначенням реквізитів учасника назви коду єдрпоу місцезнаходження поштової адреси телефону ектронної адреси відомості про контактну особу п і б посада контактний телефон -копії документів що підтверджують якість товару та його походження -копія сировинної довідки від виробника господарчого мила -копія протоколу випробувань прального порошку на мийну здатність в <NUM> році пральний порошок автомат <NUM> шт <MONEY> безфосфатний з мийною здатністю не меньше <NUM> мило господарське 200г <NUM> <NUM> шт <MONEY> дсту- <NUM> <NUM> мило туалетне дитяче 70г <NUM> шт <MONEY> мило рідке 5л <NUM> шт <MONEY> чистячий засіб для умивальників <NUM> шт <NUM> <MONEY> л засіб для унітазів морська свіжість 1л <NUM> шт <MONEY> миючий засіб для підлоги <NUM> шт <NUM> <MONEY> л засіб білизна 1л <NUM> шт <MONEY> спрей для миття скла <NUM> 5л <NUM> шт <MONEY> засіб для виведення плям <NUM> 5л <NUM> шт <MONEY> пакет поліетиленовий для сміття 35л <NUM> уп <MONEY> пакет поліетиленовий для сміття 120л <NUM> уп <MONEY> паперові рушники листові в упаковці по 200шт <NUM> <MONEY> лампи розжарювання 40вт <NUM> шт <MONEY> лампи розжарювання 60вт <NUM> шт <MONEY> лампи розжарювання 75вт <NUM> шт <MONEY> лампи люмінесцентні лд <NUM> <NUM> шт <MONEY> лампи люмінесцентні лд <NUM> <NUM> шт <MONEY> швабра дерев яна <NUM> шт <MONEY> віник сорго <NUM> шт <MONEY> розетка електрична <NUM> шт <MONEY> вимикач електричний <NUM> шт <MONEY> вилка електрична 16а <NUM> шт <MONEY> ізолента <NUM> шт <MONEY> стартер 127в для люмінесцентних ламп <NUM> шт <MONEY> стартер 220в для люмінесцентних ламп <NUM> шт <MONEY> граблі вієрні роздвижні <NUM> шт <MONEY> черенок держак для лопати дерев яний <NUM> шт <MONEY> черенок держак для грабель дерев яний <NUM> шт <MONEY> лопата пластикова снігозбиральна з дерев яним черенком <NUM> шт <MONEY> мітла березова <NUM> шт <MONEY> чистячий засіб порошок для умивальників <NUM> кг <NUM> шт <MONEY> відро пластикове 8л <NUM> шт <NUM> грнвимоги до кваліфікаціі учасників учасник повинен надати в електронному сканованому вигляді в складі своєї пропозиції наступні документи -копія свідоцтва про державну реєстрацію для юридичних осіб та субєктів підприємницької діяльності у разі наявності або виписка з єдиного державного реєстру юридичної та фізичних осіб-підприємств із зазначенням відповідних відомостей -копія довідки єдрпоу для юридичних осіб -копія довідки про присвоєння і дентифікаційного коду для фізичних осіб -крпія довідки про взяття на облік платників податків -контактні дані компанії -учасника з зазначенням реквізитів учасника назви коду єдрпоу місцезнаходження поштової адреси телефону ектронної адреси відомості про контактну особу п і б посада контактний телефон -копії документів що підтверджують якість товару та його походження -копія сировинної довідки від виробника господарчого мила -копія протоколу випробувань прального порошку на мийну здатність в <NUM> році <ID> - <NUM> cpv засоби для чищення <DATE> - <NUM> дкпп
b225efcf7b434a45a3ea1a579c322093,UA-2015-11-25-000086,2015-11-27T14:31:00.485870+02:00,39130000-2,other,МЕБЛІ Тумба кутова 600х700х800 мм. Матеріал - ДСП. Колір - горіх лісовий.  Двоє дверцят з металевими ручками. Всередені - полиця. Тумба кутова (ДСП) 39130000-2 CPV Меблі офісні 31.01.1 ДКПП,меблі тумба кутова 600х700х800 мм матеріал - дсп колір - горіх лісовий двоє дверцят з металевими ручками всередені - полиця тумба кутова дсп <ID> - <NUM> cpv меблі офісні <NUM> <NUM> дкпп
c8bda3cebfa84e96a1b35b1e67eeed2b,UA-2015-11-23-000116-b,2015-11-27T15:00:48.780071+02:00,38652100-1,other,"26.20.1 - Машини обчислювальні, частини та приладдя до них. Інтерактивний комплекс на базі стандартного проектора Інтерактивний комплекс на базі стандартного проектора разом із додатковим обладнанням. СКЛАД ОДНОГО НАБОРУ КОМПЛЕКТУ ІНТЕРАКТИВНОГО КОМПЛЕКСУ НА БАЗІ СТАНДАРТНОГО ПРОЕКТОРА. Інтерактивний комплекс на базі стандартного проектора : 1. Мобільний комп’ютер (ноутбук) вчителя: Ноутбук – 1 шт 2. Додаткове обладнання у комплекті: Акустична система – 1шт Стереогарнітура – 1 шт Накопичувач USB – 1 шт Маніпулятор типу «миша» - 1 шт Килимок для маніпулятора типу «миша» - 1 шт 3. Програмне забезпечення загального призначення у комплекті: Операційна система – 1шт Пакет програмних засобів офісного призначення – 1 шт Програма антивірус – 1 шт Програма архіватор – 1 шт 4. Інтерактивна дошка – 1 шт 5. Мультимедійний проектор: Проектор – 1 шт Стельове кріплення для проектора – 1 шт Кабель для підключення – 1 шт 38652100-1 CPV Проектори  26.20.1 ДКПП",<NUM> <NUM> - машини обчислювальні частини та приладдя до них інтерактивний комплекс на базі стандартного проектора інтерактивний комплекс на базі стандартного проектора разом із додатковим обладнанням склад одного набору комплекту інтерактивного комплексу на базі стандартного проектора інтерактивний комплекс на базі стандартного проектора <NUM> мобільний комп ютер ноутбук вчителя ноутбук <NUM> шт <NUM> додаткове обладнання у комплекті акустична система 1шт стереогарнітура <NUM> шт накопичувач usb <NUM> шт маніпулятор типу миша - <NUM> шт килимок для маніпулятора типу миша - <NUM> шт <NUM> програмне забезпечення загального призначення у комплекті операційна система 1шт пакет програмних засобів офісного призначення <NUM> шт програма антивірус <NUM> шт програма архіватор <NUM> шт <NUM> інтерактивна дошка <NUM> шт <NUM> мультимедійний проектор проектор <NUM> шт стельове кріплення для проектора <NUM> шт кабель для підключення <NUM> шт <ID> - <NUM> cpv проектори <NUM> <NUM> дкпп
7f970c4ace0848c9b7eb58f1ce4d0946,UA-2015-11-23-000137,2015-11-27T15:44:00.352373+02:00,50411000-9,repair,"Метрологічні послуги підприємством, яке має ліцензію на метрологічну діяльність Повірка обладнання: мікроманометри ММЦ-200 (моновакуумметри з цифровим дисплеєм МЦ-1Д-10) - 2шт., газоаналізатор Терміт 5000 для вимірювання Н2S - 1шт., газоаналізатор Терміт 5000 для вимірювання NO2, CO2, O2 - 1 шт., вимірювач рівня кисню WTWOxi 197 із зондами CeiiOxi - 1 шт. Повірка обладнання: мікроманометри ММЦ-200 (моновакуумметри з цифровим дисплеєм МЦ-1Д-10) - 2шт., газоаналізатор Терміт 5000 для вимірювання Н2S - 1шт., газоаналізатор Терміт 5000 для вимірювання NO2, CO2, O2 - 1 шт., вимірювач рівня кисню WTWOxi 197 із зондами CeiiOxi - 1 шт. 50411000-9 CPV Послуги з ремонтування і технічного обслуговування вимірювальних приладів 71.20.1 ДКПП",метрологічні послуги підприємством яке має ліцензію на метрологічну діяльність повірка обладнання мікроманометри ммц- <NUM> моновакуумметри з цифровим дисплеєм мц-1д- <NUM> - 2шт газоаналізатор терміт <NUM> для вимірювання н2s - 1шт газоаналізатор терміт <NUM> для вимірювання no2 co2 o2 - <NUM> шт вимірювач рівня кисню wtwoxi <NUM> із зондами ceiioxi - <NUM> шт повірка обладнання мікроманометри ммц- <NUM> моновакуумметри з цифровим дисплеєм мц-1д- <NUM> - 2шт газоаналізатор терміт <NUM> для вимірювання н2s - 1шт газоаналізатор терміт <NUM> для вимірювання no2 co2 o2 - <NUM> шт вимірювач рівня кисню wtwoxi <NUM> із зондами ceiioxi - <NUM> шт <ID> - <NUM> cpv послуги з ремонтування і технічного обслуговування вимірювальних приладів <NUM> <NUM> дкпп
